@RELATION task_execution_prediction

@ATTRIBUTE task_length NUMERIC
@ATTRIBUTE num_parents NUMERIC
@ATTRIBUTE vm_mips NUMERIC
@ATTRIBUTE vm_pes NUMERIC
@ATTRIBUTE actual_execution_time NUMERIC

@DATA
18200,1,500,2,18.2
19080,1,500,2,19.08
17710,1,1000,2,8.86
17360,1,500,2,17.36
17230,1,1000,2,8.62
17610,1,2500,2,3.52
18250,1,1000,2,9.12
18300,1,1500,2,6.1
18300,1,500,2,18.3
18350,1,2000,2,4.59
18320,1,500,2,18.32
18120,1,1500,2,6.04
18080,1,500,2,18.08
18100,1,2000,2,4.53
18140,1,500,2,18.14
18620,1,500,2,18.62
18370,1,500,2,18.37
17720,1,1000,2,8.86
17050,1,1000,2,8.53
17990,1,500,2,17.99
17640,1,500,2,17.64
18740,1,500,2,18.74
18130,1,1500,2,6.04
18080,1,1000,2,9.04
18390,1,500,2,18.39
17900,1,500,2,17.9
18320,1,500,2,18.32
18650,1,500,2,18.65
18230,1,2000,2,4.56
18120,1,1000,2,9.06
17860,1,500,2,17.86
17920,1,1000,2,8.96
18010,1,1000,2,9.01
17420,1,500,2,17.42
18060,1,500,2,18.06
18280,1,500,2,18.28
18220,1,1000,2,9.11
17750,1,1000,2,8.88
17770,1,500,2,17.77
17930,1,500,2,17.93
17860,1,500,2,17.86
17760,1,1500,2,5.92
18790,1,500,2,18.79
18310,1,1000,2,9.15
18430,1,500,2,18.43
18470,1,500,2,18.47
17800,1,500,2,17.8
19150,1,500,2,19.15
17500,1,1000,2,8.75
19070,1,500,2,19.07
17700,1,500,2,17.7
18640,1,500,2,18.64
16950,1,500,2,16.95
17720,1,1000,2,8.86
18500,1,1500,2,6.17
18610,1,1000,2,9.3
17930,1,1000,2,8.96
18230,1,500,2,18.23
18280,1,1500,2,6.09
18130,1,2000,2,4.53
17610,1,500,2,17.61
18400,1,500,2,18.4
18840,1,1000,2,9.42
18240,1,1000,2,9.12
17900,1,500,2,17.9
18120,1,2000,2,4.53
18640,1,500,2,18.64
18420,1,500,2,18.42
18150,1,1000,2,9.07
18500,1,500,2,18.5
17600,1,500,2,17.6
17610,1,1000,2,8.8
18130,1,2000,2,4.53
18010,1,500,2,18.01
17710,1,1500,2,5.9
18450,1,500,2,18.45
17430,1,500,2,17.43
18400,1,500,2,18.4
18040,1,1500,2,6.01
18060,1,500,2,18.06
18240,1,1000,2,9.12
18720,1,500,2,18.72
18620,1,500,2,18.62
18640,1,500,2,18.64
17890,1,1000,2,8.95
18550,1,500,2,18.55
18040,1,500,2,18.04
18230,1,500,2,18.23
18330,1,1000,2,9.16
17580,1,500,2,17.58
18320,1,1000,2,9.16
17740,1,500,2,17.74
18140,1,1000,2,9.07
17800,1,500,2,17.8
17940,1,1000,2,8.97
18720,1,1000,2,9.36
18070,1,500,2,18.07
18300,1,1500,2,6.1
18400,1,500,2,18.4
18600,1,1500,2,6.2
17980,1,1000,2,8.99
17820,1,500,2,17.82
17850,1,500,2,17.85
18640,1,500,2,18.64
16950,1,1000,2,8.47
18160,1,500,2,18.16
17800,1,1000,2,8.9
17540,1,1000,2,8.77
17900,1,500,2,17.9
18060,1,500,2,18.06
18180,1,500,2,18.18
18350,1,1000,2,9.18
18490,1,500,2,18.49
17380,1,500,2,17.38
17680,1,500,2,17.68
17860,1,500,2,17.86
17280,1,500,2,17.28
18200,1,1000,2,9.1
18450,1,500,2,18.45
18890,1,1500,2,6.3
18120,1,500,2,18.12
17880,1,500,2,17.88
17860,1,1000,2,8.93
17110,1,1500,2,5.7
18290,1,500,2,18.29
18250,1,500,2,18.25
18050,1,1000,2,9.03
18340,1,500,2,18.34
18870,1,500,2,18.87
18170,1,1500,2,6.06
19020,1,1000,2,9.51
19150,1,500,2,19.15
18250,1,1000,2,9.12
18270,1,500,2,18.27
17540,1,1000,2,8.77
18480,1,1000,2,9.24
18070,1,1500,2,6.02
18170,1,500,2,18.17
17410,1,500,2,17.41
18780,1,500,2,18.78
17660,1,500,2,17.66
18610,1,500,2,18.61
18430,1,500,2,18.43
17990,1,500,2,17.99
17660,1,1000,2,8.83
18130,1,500,2,18.13
477160,1,2000,2,119.29
663250,1,2500,2,132.65
546570,1,2500,2,109.31
603000,1,500,2,603
651440,1,1000,2,325.72
522000,1,1000,2,261
475230,1,2500,2,95.05
489630,1,500,2,489.63
665100,1,2500,2,133.02
639860,1,2000,2,159.97
350100,1,500,2,350.1
544950,1,1500,2,181.65
233220,1,1000,2,116.61
568620,1,2000,2,142.16
398900,1,2500,2,79.78
246440,1,1500,2,82.15
301980,1,1500,2,100.66
307720,1,2500,2,61.54
557990,1,2000,2,139.5
623500,1,2000,2,155.88
387680,1,1500,2,129.23
301700,1,2500,2,60.34
490300,1,2000,2,122.58
253190,1,1000,2,126.59
584240,1,2000,2,146.06
387960,1,1000,2,193.98
538290,1,1500,2,179.43
665500,1,1000,2,332.75
613680,1,2500,2,122.74
315300,1,1500,2,105.1
516059,1,2000,2,129.01
472210,1,2000,2,118.05
689550,1,2500,2,137.91
688690,1,2000,2,172.17
576010,1,1500,2,192
493250,1,1000,2,246.62
459680,1,2000,2,114.92
499640,1,2000,2,124.91
535500,1,2000,2,133.88
523940,1,2500,2,104.79
617030,1,2500,2,123.41
242840,1,1500,2,80.95
367630,1,2500,2,73.53
287240,1,1500,2,95.75
298610,1,2500,2,59.72
651370,1,2500,2,130.27
339010,1,2500,2,67.8
561470,1,1500,2,187.16
562380,1,2500,2,112.48
560320,1,2500,2,112.06
273070,1,2500,2,54.61
615570,1,2000,2,153.89
299810,1,1500,2,99.94
446180,1,2500,2,89.24
233690,1,1500,2,77.9
461680,1,1000,2,230.84
645730,1,1000,2,322.87
520880,1,2000,2,130.22
633430,1,2500,2,126.69
444300,1,2500,2,88.86
262540,1,2500,2,52.51
335690,1,2000,2,83.92
533920,1,2500,2,106.78
652070,1,1500,2,217.36
463440,1,2000,2,115.86
459730,1,2000,2,114.93
557680,1,2000,2,139.42
667700,1,2000,2,166.93
376940,1,2500,2,75.39
425210,1,2000,2,106.3
474930,1,1500,2,158.31
541660,1,2000,2,135.41
513510,1,1500,2,171.17
273070,1,1500,2,91.02
368620,1,1000,2,184.31
655670,1,2500,2,131.13
330920,1,1500,2,110.31
540900,1,1500,2,180.3
331770,1,2000,2,82.94
300430,1,2000,2,75.11
421710,1,2000,2,105.43
322600,1,1000,2,161.3
401490,1,2000,2,100.37
308800,1,1000,2,154.4
393220,1,1500,2,131.07
292680,1,2000,2,73.17
514980,1,2500,2,103
623260,1,1500,2,207.75
371370,1,2500,2,74.27
665490,1,2000,2,166.37
675740,1,1500,2,225.25
401170,1,2500,2,80.23
499560,1,2500,2,99.91
271750,1,1000,2,135.88
288970,1,2000,2,72.24
614650,1,2000,2,153.66
420230,1,1500,2,140.08
483770,1,2000,2,120.94
333900,1,1500,2,111.3
544290,1,1000,2,272.14
241120,1,2500,2,48.22
363080,1,2000,2,90.77
306120,1,2500,2,61.22
262820,1,1500,2,87.61
479560,1,1000,2,239.78
503240,1,1000,2,251.62
486320,1,2500,2,97.26
665600,1,1500,2,221.87
419920,1,2500,2,83.98
634120,1,2500,2,126.82
646910,1,2000,2,161.73
499560,1,1500,2,166.52
577610,1,2000,2,144.4
436660,1,1500,2,145.55
293710,1,1000,2,146.85
303020,1,2500,2,60.6
294030,1,2000,2,73.51
542410,1,2500,2,108.48
288750,1,2500,2,57.75
462160,1,1500,2,154.05
635630,1,2500,2,127.13
404660,1,500,2,404.66
461860,1,2500,2,92.37
417250,1,1500,2,139.08
678930,1,2000,2,169.73
556240,1,2000,2,139.06
436220,1,1000,2,218.11
556550,1,500,2,556.55
273180,1,2500,2,54.64
487530,1,1500,2,162.51
506070,1,2500,2,101.21
504670,1,1500,2,168.22
356350,1,1500,2,118.78
446920,1,1000,2,223.46
373720,1,2500,2,74.74
539400,1,1000,2,269.7
587250,1,2500,2,117.45
668350,1,2500,2,133.67
375600,1,2000,2,93.9
500120,1,2500,2,100.02
488820,1,2500,2,97.76
339340,1,1000,2,169.67
576390,1,1500,2,192.13
271020,1,2000,2,67.75
463030,1,2500,2,92.61
332560,1,2500,2,66.51
476820,1,1000,2,238.41
478770,1,1500,2,159.59
679640,1,1000,2,339.82
484970,1,2500,2,96.99
253210,1,1000,2,126.61
349210,1,2500,2,69.84
547520,1,2000,2,136.88
452150,1,2500,2,90.43
351230,1,2000,2,87.81
333410,1,2000,2,83.35
413010,1,2000,2,103.25
613410,1,2500,2,122.68
508460,1,2000,2,127.11
549580,1,2500,2,109.92
407890,1,1500,2,135.96
531560,1,500,2,531.56
460930,1,2500,2,92.19
658140,1,1500,2,219.38
457750,1,2000,2,114.44
262110,1,2000,2,65.53
641750,1,1500,2,213.92
372090,1,1500,2,124.03
377360,1,1000,2,188.68
528160,1,1500,2,176.05
323640,1,2000,2,80.91
588060,1,2500,2,117.61
518870,1,2000,2,129.72
550380,1,2000,2,137.59
613280,1,1500,2,204.43
381160,1,2000,2,95.29
591120,1,2500,2,118.22
599450,1,2500,2,119.89
321400,1,2500,2,64.28
615870,1,1000,2,307.94
545110,1,2500,2,109.02
478520,1,1500,2,159.51
355930,1,2000,2,88.98
384660,1,2000,2,96.17
240120,1,2000,2,60.03
497390,1,1500,2,165.8
549750,1,2500,2,109.95
331590,1,2000,2,82.9
395420,1,2000,2,98.86
636510,1,2000,2,159.13
337370,1,1500,2,112.46
608350,1,2500,2,121.67
625820,1,1500,2,208.61
311950,1,2500,2,62.39
590990,1,2500,2,118.2
511720,1,2000,2,127.93
241440,1,2000,2,60.36
251790,1,1500,2,83.93
392780,1,2000,2,98.19
523780,1,1000,2,261.89
509340,1,2500,2,101.87
579260,1,2500,2,115.85
350990,1,2500,2,70.2
421100,1,2500,2,84.22
431990,1,2500,2,86.4
317280,1,1500,2,105.76
547950,1,2000,2,136.99
370080,1,2500,2,74.02
366770,1,2000,2,91.69
576600,1,2000,2,144.15
310400,1,1000,2,155.2
458720,1,500,2,458.72
540520,1,1500,2,180.17
684220,1,2500,2,136.84
661160,1,500,2,661.16
334920,1,2500,2,66.98
279430,1,500,2,279.43
437730,1,2500,2,87.55
332920,1,500,2,332.92
301120,1,2500,2,60.22
641260,1,2500,2,128.25
644530,1,1000,2,322.26
581340,1,1000,2,290.67
565430,1,2500,2,113.09
295060,1,2500,2,59.01
256970,1,2500,2,51.39
461650,1,1500,2,153.88
343360,1,2500,2,68.67
452430,1,2000,2,113.11
5160,40,500,2,5.16
5310,39,500,2,5.31
5200,36,500,2,5.2
5170,18,500,2,5.17
5680,14,500,2,5.68
5100,13,500,2,5.1
5570,12,500,2,5.57
5270,11,500,2,5.27
5220,10,500,2,5.22
5500,9,500,2,5.5
4950,9,500,2,4.95
5300,9,500,2,5.3
5260,8,1500,2,1.75
5250,8,500,2,5.25
4820,5,500,2,4.82
5170,4,500,2,5.17
5670,3,500,2,5.67
5440,1,500,2,5.44
5330,1,500,2,5.33
5340,1,500,2,5.34
5070,1,500,2,5.07
4880,1,500,2,4.88
4980,1,500,2,4.98
5250,1,500,2,5.25
5530,1,500,2,5.53
5310,1,500,2,5.31
5370,1,1500,2,1.79
5190,1,1000,2,2.6
5440,1,500,2,5.44
4900,1,1000,2,2.45
5370,1,500,2,5.37
5390,1,500,2,5.39
5040,1,500,2,5.04
5130,1,500,2,5.13
4910,1,500,2,4.91
4890,1,1000,2,2.44
5370,1,500,2,5.37
5190,1,500,2,5.19
5060,1,500,2,5.06
5400,1,1000,2,2.7
5380,1,500,2,5.38
4280,1,500,2,4.28
5350,1,1500,2,1.78
5480,1,1000,2,2.74
4730,1,500,2,4.73
5120,1,500,2,5.12
5640,1,500,2,5.64
4640,1,500,2,4.64
5230,1,1500,2,1.74
4790,1,500,2,4.79
5160,1,500,2,5.16
4710,1,500,2,4.71
4690,1,500,2,4.69
4700,1,500,2,4.7
5450,1,2000,2,1.36
5220,1,500,2,5.22
5090,1,500,2,5.09
5290,1,500,2,5.29
4780,1,500,2,4.78
5250,1,500,2,5.25
5370,1,1000,2,2.69
4720,1,1000,2,2.36
5750,1,500,2,5.75
5220,1,500,2,5.22
4510,1,500,2,4.51
4900,1,1000,2,2.45
5400,1,1000,2,2.7
5100,1,1000,2,2.55
5290,1,500,2,5.29
4580,1,500,2,4.58
5140,1,1000,2,2.57
5240,1,500,2,5.24
5430,1,500,2,5.43
5480,1,500,2,5.48
4720,1,1000,2,2.36
5120,1,1000,2,2.56
4910,1,500,2,4.91
4690,1,500,2,4.69
5020,1,500,2,5.02
5400,1,1000,2,2.7
4650,1,500,2,4.65
5560,1,500,2,5.56
4980,1,500,2,4.98
5110,1,500,2,5.11
4540,1,2000,2,1.14
4550,1,1000,2,2.27
4940,1,500,2,4.94
5300,1,500,2,5.3
5110,1,1000,2,2.56
5170,1,500,2,5.17
4920,1,1500,2,1.64
5390,1,500,2,5.39
5380,1,1000,2,2.69
5160,1,500,2,5.16
4970,1,500,2,4.97
5320,1,500,2,5.32
5230,1,1000,2,2.62
5290,1,500,2,5.29
4990,1,500,2,4.99
5320,1,500,2,5.32
5210,1,500,2,5.21
4820,1,500,2,4.82
5370,1,500,2,5.37
4630,1,1500,2,1.54
5330,1,500,2,5.33
4970,1,500,2,4.97
4770,1,1000,2,2.38
4930,1,1000,2,2.46
5670,1,500,2,5.67
5250,1,1000,2,2.62
4410,1,1500,2,1.47
5280,1,500,2,5.28
5670,1,500,2,5.67
4870,1,500,2,4.87
5000,1,1000,2,2.5
4940,1,500,2,4.94
5120,1,500,2,5.12
5180,1,500,2,5.18
5320,1,2000,2,1.33
5460,1,500,2,5.46
4740,1,500,2,4.74
4860,1,500,2,4.86
5140,1,500,2,5.14
4900,1,1000,2,2.45
4480,1,500,2,4.48
5450,1,500,2,5.45
4650,1,1000,2,2.33
4740,1,500,2,4.74
5100,1,2000,2,1.27
5890,1,500,2,5.89
5270,1,500,2,5.27
5230,1,1000,2,2.62
5220,1,1000,2,2.61
4600,1,500,2,4.6
5120,1,1000,2,2.56
4710,1,500,2,4.71
4770,1,500,2,4.77
5640,1,1000,2,2.82
5340,1,500,2,5.34
5370,1,500,2,5.37
4860,1,500,2,4.86
5110,1,500,2,5.11
5300,1,1500,2,1.77
4930,1,1000,2,2.46
4880,1,500,2,4.88
5160,1,1500,2,1.72
5110,1,500,2,5.11
4910,1,500,2,4.91
5430,1,500,2,5.43
5210,1,1000,2,2.6
5920,1,500,2,5.92
5530,1,1000,2,2.77
5190,1,2000,2,1.3
4790,1,500,2,4.79
5460,1,500,2,5.46
5200,1,500,2,5.2
5560,1,500,2,5.56
5480,1,500,2,5.48
5010,1,500,2,5.01
5360,1,1500,2,1.79
5120,1,500,2,5.12
4640,1,500,2,4.64
5440,1,1000,2,2.72
5260,1,500,2,5.26
4870,1,1000,2,2.44
5060,1,1000,2,2.53
5020,1,500,2,5.02
5580,1,500,2,5.58
5360,1,1000,2,2.68
5140,1,500,2,5.14
5380,1,500,2,5.38
4360,1,500,2,4.36
5020,1,2000,2,1.25
4620,1,1500,2,1.54
5530,1,1000,2,2.77
5150,1,500,2,5.15
5310,1,1500,2,1.77
5190,1,500,2,5.19
5460,1,1000,2,2.73
5100,1,500,2,5.1
5080,1,1000,2,2.54
5130,1,500,2,5.13
5070,1,500,2,5.07
4560,1,500,2,4.56
5260,1,500,2,5.26
4890,1,500,2,4.89
5410,1,500,2,5.41
5270,1,500,2,5.27
5520,1,2500,2,1.1
5020,1,1000,2,2.51
5220,1,500,2,5.22
5020,1,500,2,5.02
5550,1,500,2,5.55
4640,1,500,2,4.64
4920,1,500,2,4.92
4780,1,500,2,4.78
5290,1,500,2,5.29
5110,1,500,2,5.11
5330,1,1000,2,2.67
5160,1,1000,2,2.58
5190,1,500,2,5.19
5130,1,500,2,5.13
5490,1,500,2,5.49
4990,1,500,2,4.99
4520,1,2000,2,1.13
5340,1,500,2,5.34
5130,1,500,2,5.13
4900,1,500,2,4.9
5110,1,500,2,5.11
5010,1,1000,2,2.5
4940,1,500,2,4.94
5650,1,500,2,5.65
5400,1,500,2,5.4
4940,1,500,2,4.94
5080,1,1500,2,1.69
4820,1,1000,2,2.41
4970,1,500,2,4.97
4420,1,500,2,4.42
5250,1,1000,2,2.62
4790,1,500,2,4.79
5460,1,500,2,5.46
5410,1,500,2,5.41
5320,1,1500,2,1.77
5760,1,2500,2,1.15
5160,1,500,2,5.16
4940,1,500,2,4.94
5600,1,1000,2,2.8
5570,1,2500,2,1.11
6320,1,500,2,6.32
5440,1,1000,2,2.72
5070,1,1000,2,2.54
5200,1,500,2,5.2
4950,1,500,2,4.95
5020,1,500,2,5.02
4770,1,1000,2,2.38
5140,1,500,2,5.14
5390,1,500,2,5.39
5360,1,500,2,5.36
4230,1,500,2,4.23
5130,1,1000,2,2.56
5390,1,500,2,5.39
4850,1,1000,2,2.42
5810,1,500,2,5.81
5770,1,500,2,5.77
5330,1,1500,2,1.78
5090,1,500,2,5.09
5210,1,1000,2,2.6
5200,1,1000,2,2.6
5520,1,2000,2,1.38
5020,1,500,2,5.02
4750,1,1000,2,2.38
5000,1,500,2,5
5360,1,500,2,5.36
5260,1,500,2,5.26
4250,1,500,2,4.25
4680,1,1500,2,1.56
4860,1,1000,2,2.43
4970,1,500,2,4.97
4690,1,500,2,4.69
5450,1,500,2,5.45
5270,1,1500,2,1.76
5010,1,500,2,5.01
5100,1,1000,2,2.55
5360,1,500,2,5.36
5320,1,500,2,5.32
5150,1,500,2,5.15
4960,1,1000,2,2.48
4850,1,500,2,4.85
4550,1,500,2,4.55
4880,1,500,2,4.88
4560,1,500,2,4.56
528350,1,2500,2,105.67
408080,1,2500,2,81.62
355910,1,2500,2,71.18
360950,1,2000,2,90.24
372070,1,2000,2,93.02
443090,1,1000,2,221.54
237880,1,2500,2,47.58
563820,1,1500,2,187.94
677330,1,2000,2,169.33
507370,1,2500,2,101.47
355400,1,2000,2,88.85
490960,1,2500,2,98.19
561180,1,2000,2,140.29
334960,1,2500,2,66.99
252860,1,500,2,252.86
506850,1,2000,2,126.71
609160,1,1000,2,304.58
577850,1,2500,2,115.57
407070,1,500,2,407.07
319360,1,2000,2,79.84
326460,1,2500,2,65.29
443130,1,2500,2,88.63
433590,1,2000,2,108.4
534170,1,1000,2,267.08
325410,1,500,2,325.41
689970,1,2500,2,137.99
378800,1,2500,2,75.76
626230,1,2000,2,156.56
482940,1,2000,2,120.73
324700,1,1500,2,108.23
676090,1,1000,2,338.05
514280,1,500,2,514.28
582520,1,1500,2,194.17
285090,1,2500,2,57.02
368840,1,1500,2,122.95
682170,1,2500,2,136.43
517890,1,2000,2,129.47
640290,1,1000,2,320.14
461810,1,1000,2,230.91
472820,1,1500,2,157.61
589240,1,2000,2,147.31
562800,1,2500,2,112.56
481250,1,2500,2,96.25
249500,1,2000,2,62.38
257269,1,1000,2,128.63
566240,1,1000,2,283.12
262390,1,2500,2,52.48
503890,1,2500,2,100.78
680200,1,2500,2,136.04
448550,1,2000,2,112.14
587880,1,2500,2,117.58
448700,1,1000,2,224.35
555810,1,2000,2,138.95
613610,1,1500,2,204.54
387170,1,2000,2,96.79
503920,1,2000,2,125.98
261660,1,2000,2,65.42
578690,1,1000,2,289.35
322270,1,1000,2,161.13
318590,1,2500,2,63.72
518210,1,1500,2,172.74
649970,1,2500,2,129.99
492550,1,500,2,492.55
513860,1,2000,2,128.47
395190,1,2000,2,98.8
546070,1,1500,2,182.02
461360,1,2500,2,92.27
648500,1,2000,2,162.12
234700,1,1000,2,117.35
614960,1,2000,2,153.74
239940,1,2000,2,59.98
472840,1,2000,2,118.21
340600,1,2500,2,68.12
351220,1,500,2,351.22
566800,1,2500,2,113.36
514539,1,2500,2,102.91
395350,1,2500,2,79.07
560490,1,2500,2,112.1
662320,1,1000,2,331.16
357290,1,1500,2,119.1
639810,1,2500,2,127.96
567830,1,2000,2,141.96
606770,1,2500,2,121.35
280050,1,2500,2,56.01
332840,1,1500,2,110.95
462360,1,500,2,462.36
231320,1,2000,2,57.83
504310,1,1500,2,168.1
321870,1,2500,2,64.37
337100,1,2000,2,84.28
242450,1,1500,2,80.82
372570,1,2500,2,74.51
614030,1,2500,2,122.81
410170,1,1000,2,205.09
532790,1,2000,2,133.2
637500,1,1500,2,212.5
381570,1,2000,2,95.39
416880,1,2500,2,83.38
367120,1,1000,2,183.56
688470,1,2000,2,172.12
571240,1,2500,2,114.25
673440,1,1500,2,224.48
495030,1,2000,2,123.76
364370,1,2500,2,72.87
334970,1,2000,2,83.74
519169,1,1000,2,259.58
506540,1,1000,2,253.27
521000,1,2500,2,104.2
631410,1,2500,2,126.28
473570,1,2000,2,118.39
684430,1,1500,2,228.14
564430,1,2000,2,141.11
503290,1,2500,2,100.66
560370,1,1000,2,280.19
389720,1,1000,2,194.86
381010,1,1000,2,190.5
360990,1,1000,2,180.5
274510,1,2000,2,68.63
405020,1,1500,2,135.01
599010,1,2500,2,119.8
451260,1,1500,2,150.42
498830,1,1000,2,249.41
434460,1,1500,2,144.82
363820,1,1500,2,121.27
490100,1,2000,2,122.53
455950,1,2000,2,113.99
610130,1,2000,2,152.53
362080,1,2500,2,72.42
375980,1,1500,2,125.33
337140,1,1500,2,112.38
676980,1,500,2,676.98
266770,1,1000,2,133.38
391110,1,2000,2,97.78
680470,1,1000,2,340.24
472900,1,2500,2,94.58
679610,1,1500,2,226.54
658650,1,2500,2,131.73
489920,1,1000,2,244.96
347660,1,1500,2,115.89
434300,1,2500,2,86.86
618030,1,1000,2,309.01
603590,1,500,2,603.59
341780,1,1000,2,170.89
487890,1,1500,2,162.63
387300,1,2500,2,77.46
263140,1,1500,2,87.71
501080,1,1500,2,167.03
551520,1,2500,2,110.3
319530,1,1500,2,106.51
489320,1,2500,2,97.86
324770,1,2000,2,81.19
526120,1,2000,2,131.53
368510,1,2000,2,92.13
429840,1,2500,2,85.97
272410,1,2500,2,54.48
579460,1,2000,2,144.87
240360,1,2500,2,48.07
382390,1,2500,2,76.48
420350,1,1500,2,140.12
304020,1,1500,2,101.34
537190,1,2500,2,107.44
662630,1,2500,2,132.53
414000,1,2000,2,103.5
262970,1,2000,2,65.74
652450,1,1500,2,217.48
374360,1,500,2,374.36
680500,1,2000,2,170.12
571560,1,500,2,571.56
547840,1,2000,2,136.96
262890,1,2500,2,52.58
481610,1,2500,2,96.32
576590,1,1500,2,192.2
664710,1,2000,2,166.18
622540,1,1500,2,207.51
311720,1,2000,2,77.93
409910,1,2000,2,102.48
335640,1,2500,2,67.13
641900,1,500,2,641.9
233730,1,1500,2,77.91
422030,1,2000,2,105.51
448510,1,2500,2,89.7
359650,1,2500,2,71.93
526180,1,2500,2,105.24
602560,1,1500,2,200.85
394430,1,2500,2,78.89
492770,1,1500,2,164.26
663670,1,1500,2,221.22
298040,1,2000,2,74.51
299950,1,1500,2,99.98
262390,1,1500,2,87.46
677840,1,2500,2,135.57
310450,1,2500,2,62.09
329220,1,2000,2,82.31
413730,1,1500,2,137.91
453210,1,2500,2,90.64
564310,1,2500,2,112.86
467700,1,2500,2,93.54
500950,1,2000,2,125.24
231070,1,2500,2,46.21
411310,1,2500,2,82.26
443460,1,2000,2,110.86
568230,1,1500,2,189.41
432620,1,2500,2,86.52
280860,1,1500,2,93.62
526090,1,1500,2,175.36
665830,1,2000,2,166.46
590840,1,1000,2,295.42
282780,1,2000,2,70.69
348270,1,2500,2,69.65
384840,1,1500,2,128.28
364000,1,2000,2,91
621940,1,2500,2,124.39
442050,1,500,2,442.05
673650,1,2500,2,134.73
595100,1,1500,2,198.37
513539,1,1500,2,171.18
334170,1,1000,2,167.09
555290,1,500,2,555.29
302580,1,2500,2,60.52
505120,1,2500,2,101.02
331150,1,2500,2,66.23
300770,1,2500,2,60.15
370830,1,2500,2,74.17
496400,1,2500,2,99.28
451620,1,2500,2,90.32
582340,1,2500,2,116.47
423090,1,1000,2,211.54
593060,1,2500,2,118.61
596960,1,2000,2,149.24
475920,1,1000,2,237.96
393260,1,1500,2,131.09
660200,1,2000,2,165.05
572310,1,2000,2,143.08
611430,1,2500,2,122.29
445530,1,1500,2,148.51
456910,1,1500,2,152.3
448080,1,2000,2,112.02
478670,1,1500,2,159.56
305200,1,1000,2,152.6
559900,1,1500,2,186.63
634320,1,2000,2,158.58
462160,1,2000,2,115.54
231740,1,2500,2,46.35
289300,1,500,2,289.3
295610,1,1000,2,147.81
665830,1,500,2,665.83
344220,1,2000,2,86.06
301840,1,2000,2,75.46
665720,1,2500,2,133.14
253320,1,2500,2,50.66
601870,1,2000,2,150.47
5550,40,500,2,5.55
5550,39,1000,2,2.77
5550,36,2000,2,1.39
5210,18,500,2,5.21
5720,14,500,2,5.72
5340,13,500,2,5.34
5510,12,500,2,5.51
5210,11,1500,2,1.74
5440,10,500,2,5.44
5140,9,2500,2,1.03
5390,9,500,2,5.39
5770,9,500,2,5.77
5500,8,500,2,5.5
5360,8,500,2,5.36
5340,5,500,2,5.34
5080,4,2000,2,1.27
5610,3,500,2,5.61
5490,1,500,2,5.49
5280,1,500,2,5.28
5440,1,500,2,5.44
