@RELATION task_execution_prediction

@ATTRIBUTE task_length NUMERIC
@ATTRIBUTE num_parents NUMERIC
@ATTRIBUTE vm_mips NUMERIC
@ATTRIBUTE vm_pes NUMERIC
@ATTRIBUTE actual_execution_time NUMERIC

@DATA
10740,2,1000,2,5.37
10550,2,2500,2,2.11
10780,2,2500,2,2.16
10570,2,2500,2,2.11
10640,2,1500,2,3.55
10620,2,500,2,10.62
10640,2,1500,2,3.55
10460,2,2000,2,2.62
10550,2,500,2,10.55
10730,2,1000,2,5.37
10370,2,500,2,10.37
10710,2,2000,2,2.68
10660,2,1500,2,3.55
10810,2,500,2,10.81
10600,2,2000,2,2.65
10660,2,1500,2,3.55
10540,2,2500,2,2.11
10620,2,2500,2,2.12
10650,2,2000,2,2.66
10850,2,2500,2,2.17
10530,2,2000,2,2.63
10600,2,2500,2,2.12
10680,2,2000,2,2.67
10600,2,2000,2,2.65
10380,2,1500,2,3.46
10520,2,2000,2,2.63
10560,2,1000,2,5.28
10420,2,2000,2,2.6
10480,2,2000,2,2.62
10490,2,2500,2,2.1
10470,2,2000,2,2.62
10680,2,2500,2,2.14
10690,2,2500,2,2.14
10520,2,1000,2,5.26
10900,2,2000,2,2.73
10630,2,1500,2,3.54
10520,2,1500,2,3.51
10580,2,2500,2,2.12
10510,2,1000,2,5.25
10560,2,2000,2,2.64
10620,2,1000,2,5.31
10420,2,1000,2,5.21
10580,2,2000,2,2.65
10620,2,2500,2,2.12
10780,2,1000,2,5.39
10620,2,2000,2,2.65
10620,2,2000,2,2.65
10640,2,2500,2,2.13
10590,2,2000,2,2.65
10560,2,2500,2,2.11
10490,2,1000,2,5.25
10770,2,2000,2,2.69
10690,2,1500,2,3.56
10730,2,2000,2,2.68
10610,2,2500,2,2.12
10690,2,500,2,10.69
10630,2,2000,2,2.66
10690,2,2000,2,2.67
10620,2,1000,2,5.31
10480,2,2000,2,2.62
10420,2,2500,2,2.08
10700,2,2500,2,2.14
10610,2,2000,2,2.65
10590,2,2500,2,2.12
10640,1,2500,2,2.13
10500,2,2500,2,2.1
10560,2,500,2,10.56
10620,2,2500,2,2.12
10710,2,2500,2,2.14
10510,2,1500,2,3.5
10440,2,1000,2,5.22
10590,2,1000,2,5.29
10530,2,2500,2,2.11
10450,2,2000,2,2.61
10410,2,1500,2,3.47
10670,2,1000,2,5.33
10510,2,2500,2,2.1
10510,2,1000,2,5.25
10750,2,2500,2,2.15
10740,2,2000,2,2.69
10530,2,1500,2,3.51
10600,2,1000,2,5.3
10620,2,1000,2,5.31
10420,2,2000,2,2.6
10690,2,2500,2,2.14
10540,2,2500,2,2.11
10620,2,1000,2,5.31
10640,2,2500,2,2.13
10430,2,2500,2,2.09
10700,2,2500,2,2.14
10530,2,2500,2,2.11
10620,2,2000,2,2.65
10590,2,2500,2,2.12
10660,2,2500,2,2.13
10510,2,2000,2,2.63
10410,2,2000,2,2.6
10460,2,1500,2,3.49
10600,2,1000,2,5.3
10540,2,2000,2,2.63
10540,2,1000,2,5.27
10590,2,2500,2,2.12
10640,2,1000,2,5.32
10470,2,1500,2,3.49
10700,2,2000,2,2.67
10550,2,1500,2,3.52
10470,2,2000,2,2.62
10760,2,1000,2,5.38
10500,2,2000,2,2.62
10640,2,2500,2,2.13
10640,2,1000,2,5.32
10360,2,1500,2,3.45
10590,2,1500,2,3.53
10760,2,2500,2,2.15
10760,2,2000,2,2.69
10640,2,2500,2,2.13
10490,2,1500,2,3.5
10360,2,2000,2,2.59
10590,2,2000,2,2.65
10720,2,2500,2,2.14
10570,2,2500,2,2.11
10440,2,2500,2,2.09
10590,2,2500,2,2.12
10590,2,500,2,10.59
10560,2,2000,2,2.64
10750,2,1000,2,5.38
10720,2,1500,2,3.57
10480,2,1500,2,3.49
10560,2,1500,2,3.52
10510,2,2000,2,2.63
10480,2,2500,2,2.1
10500,2,500,2,10.5
10550,2,1500,2,3.52
10460,2,2000,2,2.62
10670,2,1000,2,5.33
10570,2,1500,2,3.52
10610,1,2500,2,2.12
10630,2,1500,2,3.54
10550,2,1000,2,5.28
10660,2,1000,2,5.33
10440,2,1500,2,3.48
10620,2,1500,2,3.54
10720,2,2500,2,2.14
10820,2,2500,2,2.16
10530,2,1500,2,3.51
10710,2,2500,2,2.14
10470,2,2000,2,2.62
10640,2,2500,2,2.13
10600,2,2500,2,2.12
10430,2,2000,2,2.61
10610,2,2000,2,2.65
10570,2,2000,2,2.64
10610,2,1500,2,3.54
10580,2,500,2,10.58
10550,2,500,2,10.55
10500,2,2500,2,2.1
10550,2,2500,2,2.11
10500,2,2000,2,2.62
10470,2,1500,2,3.49
10570,2,500,2,10.57
10540,2,2500,2,2.11
10510,2,2000,2,2.63
10410,2,1000,2,5.21
10430,2,500,2,10.43
10510,2,2500,2,2.1
10780,2,2500,2,2.16
10580,2,2500,2,2.12
10620,2,2000,2,2.65
10460,2,500,2,10.46
10580,2,1500,2,3.53
10660,2,1000,2,5.33
10550,2,1500,2,3.52
10530,2,2000,2,2.63
10670,2,2500,2,2.13
10480,2,2500,2,2.1
10630,2,2500,2,2.13
10780,2,1500,2,3.59
10510,2,2500,2,2.1
10530,2,1500,2,3.51
10500,2,2000,2,2.62
10430,2,1500,2,3.48
10440,2,2500,2,2.09
10620,2,2000,2,2.65
10600,2,2500,2,2.12
10540,2,2500,2,2.11
10520,2,2000,2,2.63
10770,2,500,2,10.77
10730,2,1500,2,3.58
10510,2,1500,2,3.5
10600,2,2000,2,2.65
10540,2,1000,2,5.27
10380,2,2000,2,2.6
10760,2,1500,2,3.59
10620,2,2000,2,2.65
10520,2,2500,2,2.1
10480,2,1000,2,5.24
10620,2,2500,2,2.12
10610,2,2500,2,2.12
10660,2,1500,2,3.55
10500,2,1500,2,3.5
10660,2,2000,2,2.67
10660,2,2500,2,2.13
10660,2,500,2,10.66
10400,2,2500,2,2.08
10590,2,2000,2,2.65
10560,2,1000,2,5.28
10450,2,2500,2,2.09
10600,2,2000,2,2.65
10800,2,1000,2,5.4
10670,2,1500,2,3.56
10580,2,500,2,10.58
10590,2,1500,2,3.53
10700,2,2500,2,2.14
10550,2,2000,2,2.64
10710,2,2000,2,2.68
10640,2,2000,2,2.66
10410,2,500,2,10.41
10580,2,2500,2,2.12
10480,2,500,2,10.48
10640,2,1500,2,3.55
10520,2,2500,2,2.1
10530,2,2000,2,2.63
10720,2,1000,2,5.36
10640,2,2500,2,2.13
10630,2,500,2,10.63
10740,2,2500,2,2.15
10700,2,1500,2,3.57
10720,2,2500,2,2.14
10480,2,1500,2,3.49
10730,2,2500,2,2.15
10680,2,500,2,10.68
10360,2,2500,2,2.07
10500,2,2000,2,2.62
10520,2,1000,2,5.26
10430,2,1500,2,3.48
10540,2,1500,2,3.51
10600,2,2500,2,2.12
10540,2,1500,2,3.51
10680,2,2000,2,2.67
10740,2,2500,2,2.15
10680,2,2000,2,2.67
10600,2,2500,2,2.12
10730,2,2000,2,2.68
10680,2,2500,2,2.14
10590,2,2000,2,2.65
10710,2,2000,2,2.68
10670,2,2500,2,2.13
10500,2,2500,2,2.1
10480,2,1000,2,5.24
10530,2,2500,2,2.11
10670,2,2000,2,2.67
10470,2,1500,2,3.49
10550,2,1500,2,3.52
10600,2,2000,2,2.65
10610,2,1000,2,5.3
10690,2,2000,2,2.67
10600,2,2500,2,2.12
10550,2,1000,2,5.28
10670,2,2500,2,2.13
10550,2,1500,2,3.52
10680,2,2500,2,2.14
10430,2,2500,2,2.09
10530,2,2500,2,2.11
10630,2,2500,2,2.13
10620,2,2000,2,2.65
10550,2,2500,2,2.11
10670,2,1500,2,3.56
10590,2,1500,2,3.53
10480,2,2500,2,2.1
10750,2,2500,2,2.15
10620,2,2000,2,2.65
10670,2,1500,2,3.56
10580,2,1000,2,5.29
10520,2,2500,2,2.1
10730,2,2000,2,2.68
10590,2,1000,2,5.29
10600,2,1500,2,3.53
10750,2,2500,2,2.15
10480,2,2500,2,2.1
10420,2,1000,2,5.21
10590,2,2000,2,2.65
10570,2,2000,2,2.64
10620,2,2500,2,2.12
10570,2,2000,2,2.64
10890,2,1500,2,3.63
10810,2,2500,2,2.16
10470,2,1000,2,5.24
10680,2,2500,2,2.14
10690,2,1000,2,5.34
10680,2,1000,2,5.34
10570,2,2500,2,2.11
10580,2,2000,2,2.65
10590,2,2500,2,2.12
10660,2,2000,2,2.67
10490,2,1500,2,3.5
10540,2,2000,2,2.63
10460,2,2500,2,2.09
10620,2,1500,2,3.54
10520,2,2500,2,2.1
10420,2,1500,2,3.47
10600,2,2500,2,2.12
10590,2,2000,2,2.65
10680,2,2500,2,2.14
10610,2,2500,2,2.12
10620,2,1000,2,5.31
10630,2,1000,2,5.32
10610,2,2500,2,2.12
10800,2,1500,2,3.6
10430,2,1000,2,5.21
10670,2,2500,2,2.13
10570,2,1500,2,3.52
10470,2,1000,2,5.24
10660,2,1000,2,5.33
10710,2,500,2,10.71
10540,2,2500,2,2.11
10620,2,2500,2,2.12
10550,2,1500,2,3.52
10520,2,2500,2,2.1
10580,2,2500,2,2.12
10640,2,2500,2,2.13
10660,2,2500,2,2.13
10620,2,2500,2,2.12
10590,2,1500,2,3.53
10520,2,2000,2,2.63
10580,2,2500,2,2.12
10580,2,1500,2,3.53
10670,2,2500,2,2.13
10650,2,500,2,10.65
10580,2,1000,2,5.29
10600,2,500,2,10.6
10690,2,1000,2,5.34
10500,2,2500,2,2.1
10610,2,2000,2,2.65
10520,2,1500,2,3.51
10550,2,2500,2,2.11
10570,2,2000,2,2.64
10440,2,2000,2,2.61
10570,2,2500,2,2.11
10660,2,2000,2,2.67
10570,2,1500,2,3.52
10550,2,2500,2,2.11
10780,2,2000,2,2.69
10620,2,2500,2,2.12
10600,2,1500,2,3.53
10690,2,2500,2,2.14
10570,2,2500,2,2.11
10680,2,1000,2,5.34
10590,2,2500,2,2.12
10620,2,2500,2,2.12
10670,2,500,2,10.67
10700,2,2500,2,2.14
10570,2,2000,2,2.64
10600,2,2500,2,2.12
10490,2,2000,2,2.62
10580,2,1000,2,5.29
10440,2,2000,2,2.61
10590,2,2500,2,2.12
10750,2,1500,2,3.58
10620,2,1500,2,3.54
10410,2,2500,2,2.08
10500,2,2500,2,2.1
10740,2,1500,2,3.58
10710,2,2500,2,2.14
10460,2,1000,2,5.23
10650,2,2000,2,2.66
10500,2,2500,2,2.1
10710,2,1000,2,5.36
10710,2,1500,2,3.57
10570,2,2500,2,2.11
10570,2,1000,2,5.29
10650,2,2500,2,2.13
10640,2,1000,2,5.32
10560,2,2500,2,2.11
10570,2,1000,2,5.29
10710,2,1500,2,3.57
10750,2,500,2,10.75
10510,2,2500,2,2.1
10640,2,1000,2,5.32
10660,2,2500,2,2.13
10710,2,2000,2,2.68
10660,2,2000,2,2.67
10370,2,1000,2,5.18
10820,2,1500,2,3.61
10670,2,2000,2,2.67
10600,2,1500,2,3.53
10590,2,1000,2,5.29
10710,2,2500,2,2.14
10400,2,1500,2,3.47
10470,2,2500,2,2.09
10640,2,1500,2,3.55
10500,2,2000,2,2.62
10630,2,1000,2,5.32
10590,2,1500,2,3.53
10530,2,2500,2,2.11
10620,2,2500,2,2.12
10500,2,1500,2,3.5
10580,2,2000,2,2.65
10470,2,2500,2,2.09
10640,2,500,2,10.64
10410,2,2500,2,2.08
10590,2,2500,2,2.12
10480,2,2000,2,2.62
10560,2,1500,2,3.52
10490,2,2000,2,2.62
10630,2,1500,2,3.54
10540,2,2500,2,2.11
10490,2,1000,2,5.25
10600,2,1000,2,5.3
10520,2,1500,2,3.51
10570,2,1500,2,3.52
10640,2,2000,2,2.66
10600,2,2500,2,2.12
10680,2,2000,2,2.67
10660,2,2000,2,2.67
10700,2,1000,2,5.35
10550,2,2000,2,2.64
10450,2,2000,2,2.61
10570,2,1500,2,3.52
10590,2,2000,2,2.65
10620,2,1500,2,3.54
10460,2,2500,2,2.09
10670,2,2000,2,2.67
10650,2,1000,2,5.33
10700,2,1500,2,3.57
10640,2,2000,2,2.66
10580,2,2000,2,2.65
10550,2,2500,2,2.11
10650,2,1500,2,3.55
10630,2,2500,2,2.13
10580,2,1500,2,3.53
10480,2,1500,2,3.49
10560,2,2000,2,2.64
10550,2,1000,2,5.28
10600,2,2000,2,2.65
10610,2,1500,2,3.54
10600,2,2500,2,2.12
10540,2,1000,2,5.27
10540,2,2000,2,2.63
10500,2,1500,2,3.5
10610,2,1500,2,3.54
10680,2,2500,2,2.14
10660,2,2500,2,2.13
10610,2,2000,2,2.65
10540,2,2500,2,2.11
10600,2,2000,2,2.65
10600,2,1000,2,5.3
10560,2,1500,2,3.52
10630,2,2500,2,2.13
10490,2,1500,2,3.5
10690,2,2000,2,2.67
10630,2,2000,2,2.66
10720,2,2000,2,2.68
10590,2,500,2,10.59
10460,2,1500,2,3.49
10610,2,2000,2,2.65
10540,2,1500,2,3.51
10420,2,2000,2,2.6
10600,2,1500,2,3.53
10610,2,2500,2,2.12
10520,2,2000,2,2.63
10420,2,2500,2,2.08
10490,2,500,2,10.49
10670,2,2000,2,2.67
10550,2,2000,2,2.64
10730,2,2000,2,2.68
10620,2,2500,2,2.12
10550,2,2500,2,2.11
10670,2,500,2,10.67
10730,2,1500,2,3.58
10450,2,2500,2,2.09
10400,2,2500,2,2.08
10380,2,1000,2,5.19
10360,2,2000,2,2.59
10500,2,2000,2,2.62
10550,2,2500,2,2.11
10540,2,2000,2,2.63
10570,2,1000,2,5.29
10600,2,2500,2,2.12
10580,2,2500,2,2.12
10610,2,500,2,10.61
10670,2,2000,2,2.67
10400,2,2000,2,2.6
10400,2,2000,2,2.6
10710,2,1500,2,3.57
10500,1,2500,2,2.1
10490,2,2000,2,2.62
10480,2,500,2,10.48
10510,2,2000,2,2.63
10540,2,1500,2,3.51
10750,2,2000,2,2.69
10560,2,2000,2,2.64
10530,2,500,2,10.53
10630,2,2000,2,2.66
10800,2,2000,2,2.7
10670,2,1500,2,3.56
10510,2,2500,2,2.1
10480,2,2000,2,2.62
10770,2,2500,2,2.15
10590,2,2500,2,2.12
10550,2,2500,2,2.11
10610,2,1500,2,3.54
10560,2,2000,2,2.64
10620,2,2500,2,2.12
10530,2,2500,2,2.11
10620,2,1500,2,3.54
10590,2,2000,2,2.65
10730,2,2500,2,2.15
10600,2,2000,2,2.65
10750,2,1000,2,5.38
10520,2,500,2,10.52
10610,2,2500,2,2.12
10540,2,1500,2,3.51
10560,2,500,2,10.56
10820,2,2000,2,2.71
10400,2,2500,2,2.08
10470,2,2500,2,2.09
10530,2,2000,2,2.63
10620,2,1500,2,3.54
10610,2,2500,2,2.12
10560,2,2500,2,2.11
10530,2,2000,2,2.63
10580,2,1500,2,3.53
10530,2,1000,2,5.26
10550,2,2000,2,2.64
10620,2,1500,2,3.54
10520,2,1500,2,3.51
10510,2,1000,2,5.25
10720,2,2500,2,2.14
10660,2,2000,2,2.67
10720,2,500,2,10.72
10670,2,2500,2,2.13
10770,2,1500,2,3.59
10640,2,2000,2,2.66
10670,2,1000,2,5.33
10600,2,1000,2,5.3
10700,2,1500,2,3.57
10710,2,1000,2,5.36
10610,2,1500,2,3.54
10620,2,1500,2,3.54
10450,2,1500,2,3.48
10800,2,2500,2,2.16
10690,2,1500,2,3.56
10530,2,2500,2,2.11
10590,2,1000,2,5.29
10610,2,2000,2,2.65
10710,2,2500,2,2.14
10840,2,1000,2,5.42
10640,2,2000,2,2.66
10640,2,2000,2,2.66
10560,2,2500,2,2.11
10660,2,1500,2,3.55
10770,2,2000,2,2.69
10610,2,500,2,10.61
10580,2,2500,2,2.12
10690,2,1500,2,3.56
10530,2,1000,2,5.26
10380,2,2000,2,2.6
10420,2,1500,2,3.47
10550,2,2500,2,2.11
10620,2,1500,2,3.54
10580,2,2000,2,2.65
10450,2,1000,2,5.22
10490,2,2500,2,2.1
10730,2,2500,2,2.15
10500,2,1000,2,5.25
10830,2,2000,2,2.71
10570,2,2500,2,2.11
10690,2,2500,2,2.14
10500,2,1500,2,3.5
10510,2,2500,2,2.1
10660,2,2500,2,2.13
10470,2,2000,2,2.62
10540,2,2500,2,2.11
10570,2,2000,2,2.64
10700,2,2000,2,2.67
10620,2,2000,2,2.65
10660,2,2500,2,2.13
10350,2,2500,2,2.07
10480,2,2500,2,2.1
10630,2,2500,2,2.13
10680,2,1500,2,3.56
10530,2,1000,2,5.26
10650,2,2500,2,2.13
10540,2,2000,2,2.63
10300,2,1500,2,3.43
10560,2,2500,2,2.11
10530,2,1500,2,3.51
10530,2,1000,2,5.26
10460,2,2500,2,2.09
10620,2,2000,2,2.65
10680,2,2000,2,2.67
10540,2,2000,2,2.63
10550,2,2000,2,2.64
10510,2,1500,2,3.5
10680,2,1500,2,3.56
10530,2,1500,2,3.51
10420,2,1500,2,3.47
10640,2,500,2,10.64
10480,2,2000,2,2.62
10430,2,2500,2,2.09
10600,2,2000,2,2.65
10740,2,2000,2,2.69
10730,2,500,2,10.73
10480,2,2500,2,2.1
10660,2,1500,2,3.55
10750,2,2500,2,2.15
10480,2,2500,2,2.1
10420,2,2500,2,2.08
10700,2,2000,2,2.67
10710,2,1000,2,5.36
10570,2,2500,2,2.11
10620,2,2000,2,2.65
10750,2,1500,2,3.58
10600,2,500,2,10.6
10530,2,2000,2,2.63
10530,2,500,2,10.53
10550,2,2000,2,2.64
10370,2,2500,2,2.07
10670,2,2500,2,2.13
10630,2,2000,2,2.66
10530,2,2000,2,2.63
10570,2,2000,2,2.64
10620,2,2500,2,2.12
10500,2,1000,2,5.25
10600,2,1500,2,3.53
10560,2,2500,2,2.11
10610,2,2500,2,2.12
52960,662,2500,2,10.59
89120,1,2500,2,17.82
10530,2,1500,2,3.51
10590,2,1500,2,3.53
10530,2,1000,2,5.26
10580,2,2500,2,2.12
10770,2,2000,2,2.69
10710,2,1000,2,5.36
10470,2,2000,2,2.62
10670,2,1000,2,5.33
10560,2,1500,2,3.52
10730,2,2000,2,2.68
10860,2,2000,2,2.71
10800,2,1000,2,5.4
10510,2,2500,2,2.1
10670,2,2000,2,2.67
10840,2,2500,2,2.17
10790,2,2000,2,2.7
11120,2,1500,2,3.71
10460,2,1500,2,3.49
10610,2,2000,2,2.65
10560,2,1000,2,5.28
10880,2,1500,2,3.63
10410,2,1500,2,3.47
10900,2,500,2,10.9
10800,2,1500,2,3.6
10470,2,2500,2,2.09
10970,2,2500,2,2.19
10870,2,2500,2,2.17
10370,2,2000,2,2.59
10550,2,1500,2,3.52
10820,2,2500,2,2.16
10800,2,2500,2,2.16
10570,2,2500,2,2.11
10450,2,2000,2,2.61
10730,2,2000,2,2.68
10830,2,2000,2,2.71
10520,2,2500,2,2.1
10720,2,2500,2,2.14
10970,2,2000,2,2.74
10620,2,2000,2,2.65
10790,2,1000,2,5.39
10900,2,2000,2,2.73
10570,2,2000,2,2.64
10450,2,2500,2,2.09
10630,2,2000,2,2.66
10980,2,2000,2,2.75
10720,2,1500,2,3.57
10730,2,1500,2,3.58
10690,2,2000,2,2.67
10720,2,2000,2,2.68
10670,2,1500,2,3.56
10710,2,2500,2,2.14
10760,2,2500,2,2.15
10540,2,500,2,10.54
10700,2,2000,2,2.67
10900,2,1500,2,3.63
11050,2,1000,2,5.53
10760,2,2000,2,2.69
10680,2,2500,2,2.14
10620,2,2000,2,2.65
10290,2,2500,2,2.06
10630,2,2500,2,2.13
10550,2,2000,2,2.64
10870,2,1000,2,5.43
10600,2,2500,2,2.12
11120,2,2000,2,2.78
10970,2,1000,2,5.49
10930,2,2000,2,2.73
10930,2,2500,2,2.19
10610,2,1500,2,3.54
11120,2,2500,2,2.22
10940,2,2500,2,2.19
10620,2,1000,2,5.31
10560,2,2000,2,2.64
10710,2,2000,2,2.68
10600,2,500,2,10.6
10800,2,2000,2,2.7
10870,2,500,2,10.87
10690,2,2500,2,2.14
10590,2,2000,2,2.65
10900,2,1000,2,5.45
10670,2,2000,2,2.67
10810,2,2500,2,2.16
10980,2,2500,2,2.2
10670,2,2500,2,2.13
10430,2,500,2,10.43
11210,2,2500,2,2.24
10680,2,1500,2,3.56
10920,2,2000,2,2.73
10730,2,500,2,10.73
10630,2,2500,2,2.13
10740,2,1500,2,3.58
10900,2,2500,2,2.18
10640,2,1500,2,3.55
10800,2,2500,2,2.16
10830,2,1500,2,3.61
10760,2,1500,2,3.59
10890,2,2000,2,2.72
11030,2,2500,2,2.21
10860,2,1500,2,3.62
10660,2,500,2,10.66
10860,2,2500,2,2.17
10840,2,1500,2,3.61
10950,2,1500,2,3.65
10730,2,2500,2,2.15
10760,2,2500,2,2.15
10950,2,2000,2,2.74
10800,2,1500,2,3.6
10690,2,2500,2,2.14
10740,2,2500,2,2.15
10770,2,1500,2,3.59
10820,2,500,2,10.82
10690,2,1500,2,3.56
10890,2,2500,2,2.18
10620,2,1500,2,3.54
10740,2,2000,2,2.69
10800,2,2000,2,2.7
10480,2,2500,2,2.1
10980,2,500,2,10.98
10620,2,2500,2,2.12
10850,2,2000,2,2.71
10690,2,500,2,10.69
10730,2,1000,2,5.37
11000,2,1500,2,3.67
10480,2,1000,2,5.24
10610,2,2500,2,2.12
11050,2,2000,2,2.76
10920,2,1500,2,3.64
10710,2,2500,2,2.14
10790,2,2500,2,2.16
10840,2,1000,2,5.42
10770,2,2500,2,2.15
10790,2,500,2,10.79
10520,2,2000,2,2.63
10900,2,2500,2,2.18
10650,2,1000,2,5.33
10890,2,1500,2,3.63
10730,2,2500,2,2.15
10880,2,2000,2,2.72
10900,2,2500,2,2.18
10930,2,1000,2,5.46
10850,2,2500,2,2.17
10830,2,2000,2,2.71
10230,2,2500,2,2.05
10970,2,1500,2,3.66
10590,2,1000,2,5.29
10420,2,1000,2,5.21
10820,2,1000,2,5.41
10560,2,2500,2,2.11
10820,2,1500,2,3.61
10820,2,2000,2,2.71
10820,2,2500,2,2.16
10680,2,2000,2,2.67
10490,2,1500,2,3.5
10830,2,2500,2,2.17
10890,2,2000,2,2.72
10890,2,2500,2,2.18
